AIT101,AIT201,AIT301,AIT401,AIT501,AIT601,DPIT101,DPIT201,DPIT301,DPIT401,DPIT501,DPIT601,FIT101,FIT201,FIT301,FIT401,FIT501,FIT601,LIT101,LIT201,LIT301,LIT401,LIT501,LIT601,MV101,MV102,MV201,MV202,MV301,MV302,MV401,MV402,MV501,MV502,MV601,MV602,P101,P102,P201,P202,P301,P302,P401,P402,P501,P502,P601,P602,PIT101,PIT201,PIT301,Normal/Attack
45.52834,31.406706,40.228928,54.74455,61.204414,47.779434,76.42631,31.53879,221.1836,23.721659,52.2882,31.630669,40.026253,22.10082,52.9887,45.67133,25.235357,60.919792,269.5079,26.864933,43.14094,15.913681,61.330837,54.78224,17.189978,57.625484,61.364822,61.59185,23.615942,27.993238,25.383068,53.174744,29.494638,72.24525,34.359844,41.030975,33.559418,48.101574,83.90258,27.232065,76.508514,59.524303,62.539047,239.56229,79.11546,31.79991,37.71824,71.25593,28.34202,75.713776,58.34073,Normal
33.987984,27.41463,32.00767,47.22935,58.310192,58.454777,66.89179,32.963554,227.3448,27.166636,54.367443,26.948935,36.021503,27.155252,56.108955,47.41274,26.271252,60.357403,253.7456,20.139925,49.94048,25.259214,70.73652,61.413097,23.53201,51.705803,69.34834,61.41414,16.134483,29.564386,34.71364,62.26766,23.529226,71.60025,20.458853,34.865696,42.584156,54.85691,81.22561,25.807512,76.00575,58.888412,56.938778,286.6667,75.305244,35.15689,45.981075,73.283516,26.625732,69.59624,68.27227,Normal
38.48694,35.704914,41.853912,40.850468,52.138035,44.114517,66.74791,22.278845,224.3655,15.463259,56.924553,27.51567,38.34718,27.944178,61.70588,43.180836,28.405724,58.533787,261.26953,23.049313,53.527477,20.684776,68.15768,62.845158,23.748009,46.883583,64.74683,50.30611,30.885874,28.525724,33.846493,52.51981,20.642206,66.294266,25.972061,33.436466,47.343132,57.55743,73.48778,33.57664,81.80529,57.195637,60.307484,279.2921,73.952835,33.674515,35.47273,64.36853,35.892647,70.233765,63.635742,Normal
50.197556,37.29522,37.55413,54.13582,49.778465,46.468376,82.82307,20.557028,205.24455,12.210423,57.179764,36.43192,33.05963,18.19367,53.1238,54.946598,25.109238,55.123787,227.08948,26.568403,43.638935,20.926428,73.421005,59.960518,19.703854,43.12148,59.785976,57.964684,18.461882,30.628277,26.876612,54.687466,29.027292,67.99103,29.70707,29.267565,46.047657,50.15676,82.85472,33.618187,80.66034,62.187454,59.81939,268.66818,73.02298,41.395218,39.528126,66.037254,22.238562,70.11934,54.585636,Normal
39.584286,32.870453,36.26419,46.628853,48.820576,48.19528,77.08171,24.545868,208.84546,17.183922,52.282757,34.089478,40.347332,28.312735,59.002525,45.20974,20.220736,54.994396,240.36063,25.425358,43.5995,20.730335,70.16496,55.051853,24.443201,45.612427,62.677837,60.523827,25.36381,22.392527,28.909971,53.22754,26.436195,70.434975,30.016409,27.018122,38.99543,47.300674,78.85215,31.194645,81.717896,60.69599,61.09736,260.8599,72.95357,26.477852,43.157604,64.831726,24.900505,70.1476,58.140182,Normal
31.91965,33.54635,34.2369,57.151688,55.976295,49.276363,78.6833,31.37077,223.68068,26.614937,58.952003,34.496964,38.950306,21.983717,48.522606,42.42283,28.242771,60.8204,252.7303,31.79664,45.228664,20.740396,70.25644,66.35226,23.131721,46.867134,56.94461,59.310856,22.832996,21.659142,23.770693,68.175095,31.050314,64.10338,21.36182,33.67943,38.172707,64.58296,73.62511,24.70413,79.68947,60.530865,49.757946,269.76953,72.50545,34.38728,32.358997,62.10136,14.58495,71.13219,60.94397,Normal
43.344337,34.19991,41.7841,49.684185,62.118404,54.683136,72.07932,32.149883,205.5757,19.35794,57.49528,34.201214,46.81938,30.197529,55.1924,41.177776,27.456347,52.942947,233.9481,25.64059,51.700825,16.03998,78.89779,64.75467,15.594799,43.537075,65.60021,54.978905,30.410095,24.410746,27.288158,54.823757,22.747484,74.42166,31.528183,28.4095,40.447845,49.06902,73.42385,26.293678,77.27067,56.11237,57.653908,255.94412,71.187515,32.853916,46.97774,67.57942,19.75965,69.697815,54.745495,Normal
38.455135,34.178764,34.626728,45.07116,60.522743,43.768063,67.2428,21.520233,226.1097,22.82593,55.558178,28.661884,34.890594,30.015106,59.25838,49.60788,11.82318,55.21095,250.78244,30.557371,41.64538,18.815884,70.44799,54.876667,22.805483,43.94151,69.957306,56.664112,29.107214,32.001133,25.211052,51.99694,24.52282,69.94336,28.514746,31.16167,37.909847,62.256294,82.36213,25.87599,66.19615,62.70497,57.469494,250.9572,72.85331,27.585203,28.919138,65.25747,24.197847,71.105446,68.8667,Normal
43.69495,32.06473,32.952293,41.985962,57.584297,64.645645,70.64957,31.205835,220.03804,26.215633,55.707695,31.242525,37.44789,32.242397,46.430553,48.77053,28.982132,57.596016,243.60461,21.445305,50.26999,22.860476,72.33462,61.92346,23.742111,45.38455,71.75599,56.961315,22.19885,16.111736,32.43956,65.59951,20.197247,74.9102,28.72036,33.0974,44.365524,61.906036,84.34558,29.519894,86.98403,61.118057,62.038406,275.13672,74.63193,33.478436,29.538713,72.68056,28.902508,73.90362,64.514915,Normal
38.532513,38.792145,42.335957,46.58811,63.132366,50.27734,77.71785,28.36077,227.71141,20.02319,55.00068,23.442839,42.11816,20.515915,55.89359,47.975845,22.493883,49.836147,277.31622,31.409637,50.82683,16.972511,73.35133,60.76424,27.259693,53.121063,59.358044,52.88242,16.9796,23.160381,24.382542,69.38495,31.76955,75.4839,26.60247,28.002007,51.336983,42.119434,80.91492,25.240318,85.55206,66.44628,53.912346,283.83572,80.53145,36.312744,46.346134,70.2828,19.07605,77.287415,59.83844,Normal
41.67834,39.68245,38.004036,51.226547,47.87812,53.219795,67.314705,34.9503,206.03835,17.360806,61.72332,29.018198,42.31371,32.36783,54.73493,42.439526,16.25452,52.57571,229.2631,30.485651,45.063858,29.274494,77.83323,57.610577,20.901941,42.679253,72.181404,52.759163,30.855064,27.716322,25.479504,63.19349,21.025797,60.418674,24.798729,36.567757,40.86249,42.408722,81.98705,28.058147,72.64071,63.091618,58.613377,255.72484,74.67488,33.18673,46.226295,65.24216,25.835617,69.92444,65.07858,Normal
59.46601,31.292255,34.372566,45.66747,49.195328,58.727528,71.34476,23.518814,213.25859,23.358238,58.776615,35.593616,40.410286,21.752197,62.841106,51.43984,19.201506,59.644768,251.2142,23.941694,48.506767,21.77387,68.34115,59.346466,16.559206,43.035725,67.03014,54.482555,16.731588,20.771627,28.457485,57.31088,25.649334,63.505817,19.770845,32.29215,40.644344,47.110497,84.84362,34.90176,81.15382,62.166203,58.39716,252.21063,74.111496,36.733532,42.97332,73.38719,27.991465,72.05299,56.1794,Normal
42.988087,27.06412,33.980583,37.386578,51.131687,58.24529,80.69427,26.036894,217.32834,21.340298,57.106102,29.811018,37.582394,21.853004,56.532764,44.682518,24.334564,58.86823,255.36319,31.982456,48.7445,22.621973,62.66175,53.909714,22.9932,45.86785,60.226223,53.992302,13.314401,25.416138,26.386251,56.669125,26.943619,67.89604,31.26431,33.254227,38.828876,55.503597,80.88534,35.1699,77.672905,62.136845,51.747242,269.16068,75.58953,33.200558,45.415966,61.47768,25.66022,70.64429,62.970768,Normal
47.364063,34.874367,31.208895,47.511368,48.65852,42.12048,77.29512,21.186752,202.9031,13.695631,56.741142,37.16545,45.414948,28.21511,47.492054,51.573406,27.859966,53.583298,271.2153,28.43671,43.175335,32.259296,73.002815,60.549904,21.342377,48.053993,62.08368,56.798103,26.906336,28.650284,25.76923,66.660515,31.97911,70.77771,32.449318,26.252867,42.063995,40.69831,84.20013,31.026968,75.18385,58.524406,56.73416,285.3306,79.994835,29.992878,35.355473,66.46745,8.139117,76.69775,55.782093,Normal
51.996532,31.534752,35.90202,49.37974,51.773613,63.89144,78.80037,24.200802,204.60255,21.406147,56.746452,30.41476,41.262726,18.6116,52.184456,45.702374,31.83324,57.64841,245.91684,31.869406,52.160282,33.818607,68.384315,64.327774,15.772383,45.721153,65.07162,54.548065,18.332796,36.68944,32.772346,57.718384,24.243584,72.86868,21.132622,31.878761,49.480755,54.198418,78.5874,38.122444,74.14796,65.05366,60.535248,252.84946,79.70076,36.209415,42.869423,63.12777,18.227667,73.87921,58.10076,Normal
34.518295,30.54907,37.421703,48.150826,54.15992,57.999775,80.15489,26.88187,215.06834,14.644256,51.093517,34.602318,42.38034,24.488346,56.347633,42.352,13.635616,53.97835,260.30984,24.034077,47.258114,25.951674,77.65407,63.320133,21.638742,40.848682,69.22687,61.323715,16.081646,30.374716,36.066143,61.93589,31.59601,62.69153,34.657585,31.058048,41.302456,54.43465,71.85778,21.305286,74.77064,63.99525,63.390175,283.383,70.877266,32.77681,50.91838,66.23076,15.42666,78.43471,67.705986,Normal
43.845234,27.787252,40.906765,58.27179,52.715137,54.506798,74.148315,21.173979,196.2985,17.288015,60.566917,30.817474,45.795605,34.828968,58.671135,43.160187,22.347748,55.996838,285.99594,23.554737,49.99866,28.02712,77.06861,57.43714,20.24683,52.6596,59.50368,55.976673,12.390423,31.631882,28.073965,58.39111,26.709679,72.38532,30.062874,29.457935,41.04574,54.445004,75.47718,32.011005,78.637955,66.36413,64.54549,277.4743,82.86491,32.8497,32.059437,66.916725,27.323917,73.91915,64.19751,Normal
49.168415,28.785011,37.1546,54.852516,58.968616,52.399426,71.53502,31.504658,233.28275,27.450655,49.841717,37.884377,42.441326,24.435762,52.06625,39.545685,28.934185,53.16718,232.70732,25.23089,51.42548,19.591402,70.672455,64.60235,21.88031,51.21879,60.518665,64.91103,27.596413,19.306217,30.412855,66.7583,22.852093,67.32381,26.61144,33.11841,36.695686,51.46378,83.32879,30.80699,76.226295,59.931446,67.98094,251.54126,75.519714,34.75537,49.921406,62.708336,20.848234,72.98287,63.946705,Attack
45.571556,35.384315,42.181988,45.41105,61.280605,41.636463,78.896965,21.013557,221.63739,14.454843,50.40832,32.640892,42.193413,17.175884,47.53567,52.811108,24.486464,51.18405,241.5238,23.277082,51.694756,21.98956,78.198814,65.87357,30.957035,59.866764,65.821594,62.29947,25.417755,15.270928,32.345722,51.6267,32.00834,56.92498,24.754486,29.790611,42.97043,51.328293,77.69104,23.105644,74.69332,64.532,52.75916,266.8124,84.997406,33.074795,39.764683,69.40625,17.566002,76.5231,62.757877,Attack
49.72696,38.851463,34.045418,51.865715,59.298393,55.60679,80.42917,28.970615,212.20668,21.319422,52.12767,32.05393,44.908466,24.555153,53.562363,43.595055,17.407423,49.648254,229.09631,26.19692,50.867756,14.206265,75.03505,53.2737,27.092413,54.750164,71.0558,57.416504,17.987503,14.74807,25.887173,55.35579,28.296112,74.21363,24.457518,30.088324,42.96972,53.693073,83.98217,27.029314,81.87679,66.00767,61.093033,271.24,69.44291,36.08809,30.27756,64.14377,29.252048,80.13358,54.014133,Normal
46.204697,35.68729,36.26934,57.48063,58.72852,55.670033,70.47519,32.785957,210.43842,21.424006,49.37872,38.75946,46.077408,25.367752,45.970432,48.9216,12.899821,65.56337,235.08224,23.879738,48.67914,14.91921,71.732086,64.459595,26.424728,45.70074,64.87106,58.243404,27.810675,25.997303,33.8072,67.45565,22.345728,73.11292,21.462543,27.356426,45.485126,41.31889,76.29387,26.749296,84.54769,64.3121,58.94565,263.01352,78.95003,37.371937,35.323143,71.19521,27.796389,78.78938,69.62598,Normal
32.268234,25.050606,43.1749,45.524677,57.664413,53.723248,77.95416,32.898575,216.57675,20.451483,51.60707,33.271244,32.972927,19.808552,67.52824,51.184414,23.172977,61.420864,248.28943,28.973183,44.450356,25.301416,76.311356,56.990284,18.837706,51.163544,68.588844,59.494713,17.34641,27.050905,24.80691,58.8762,28.840912,65.54045,19.079464,37.158524,38.922474,53.114567,81.91358,29.909271,85.511444,58.70329,55.856937,268.47644,78.59135,40.376354,42.15301,62.91352,32.003124,65.75175,62.387234,Normal
36.81237,31.82283,40.318806,57.23936,53.350452,51.12656,79.24919,26.596422,233.2654,17.921438,52.316273,33.51088,42.18303,22.329311,59.344204,51.83265,27.44975,53.557644,241.66435,24.443142,42.265217,35.773754,79.48974,54.060852,26.014303,49.479336,60.941788,57.295708,22.46634,19.189426,24.939825,62.762974,33.943737,73.28496,17.178337,33.465748,42.986435,47.26814,74.37106,35.533356,75.86191,57.43176,68.13195,267.7154,69.29299,36.24125,43.43427,60.636208,13.061698,73.761986,55.04145,Attack
46.862495,35.558884,38.87067,52.40087,59.750935,58.680714,67.62998,29.774845,238.28055,16.082424,51.88883,39.69648,37.729633,34.35939,64.46958,53.65595,26.072477,51.82236,242.53745,25.665035,50.404392,23.511988,64.358444,60.51769,24.885962,47.62808,57.14303,55.529743,14.708409,33.05757,31.118435,70.32735,25.97578,71.76061,21.392765,25.56026,41.429993,46.65194,76.07832,30.509983,72.86352,57.54405,60.72749,275.6074,65.34422,31.488123,40.40406,69.43051,20.44557,67.019264,66.76454,Attack
58.296734,35.669342,34.72776,45.609047,59.35482,63.893932,81.54852,25.534605,214.37859,25.65113,56.786156,26.888052,38.68518,21.691496,59.201885,45.290283,33.56247,63.056705,234.96265,31.84816,50.445972,33.065067,68.186195,66.46311,15.405172,42.27777,71.598434,57.433666,17.414186,33.01631,33.620014,63.71872,28.128555,75.61084,16.925165,32.294907,34.387222,54.179714,78.263176,31.12392,73.91506,67.985306,60.567444,239.54153,81.69944,28.036253,38.322945,61.987038,15.90873,75.93962,57.7493,Normal
34.853382,29.889679,44.522266,56.143524,61.59538,56.55755,79.5385,29.708622,230.46045,11.353672,52.822113,26.04969,36.38913,25.537066,49.666943,54.77868,23.86288,53.401016,246.55286,23.467926,48.97403,20.292242,75.145004,57.624336,17.040613,52.94607,60.86111,56.951748,12.732377,27.070887,25.360342,52.485443,31.229603,66.55833,20.730429,30.164324,46.03431,56.831,81.4674,35.296726,75.90659,57.620697,58.279755,263.16595,75.998634,34.411907,46.192566,70.347694,25.221087,69.11433,61.18394,Normal
37.624466,26.62297,41.06231,56.522373,56.670223,42.73307,77.066795,25.64593,199.03546,13.827492,58.85809,24.63509,41.20487,30.62996,53.051907,53.816895,27.765673,52.48653,238.0362,33.817135,45.23908,25.775434,72.321495,58.54237,25.557522,47.438778,66.51285,52.231785,7.697317,31.26871,25.23304,64.177635,27.490213,73.07808,28.597195,33.942284,43.24718,45.505383,79.87464,26.743279,81.87888,68.04139,57.419376,267.76074,75.49719,23.375114,43.502472,60.494022,23.850094,69.59792,71.36237,Attack
55.372818,28.655025,39.74953,48.76416,63.013695,56.424202,74.87832,23.948698,211.43457,14.866532,55.683506,35.571037,47.31825,23.451601,61.179184,47.46991,18.83253,52.540897,241.67226,30.33544,41.9275,14.957351,73.28663,52.13842,20.835522,48.913727,69.243546,63.370792,24.053085,38.020473,26.838959,60.701782,29.493034,69.230316,21.264942,35.098213,45.516,54.266243,77.37622,18.209164,79.96182,57.71555,57.03331,253.28316,65.51273,32.85866,44.417267,71.74097,22.97425,68.04094,62.886898,Normal
45.094494,31.980524,32.50959,43.776264,50.940968,50.63748,76.68516,28.987587,246.42297,15.576003,60.731018,22.397232,34.03093,19.202082,49.211704,46.114616,22.810747,54.07684,237.9863,32.72272,43.175243,13.835952,71.693115,50.350655,26.746557,47.339367,67.35367,51.136387,14.984574,23.925129,24.918512,62.629383,30.640604,71.76461,22.29144,26.288261,44.62142,57.037346,74.20341,29.55816,92.023254,63.25172,57.9113,253.46228,76.24782,31.365175,39.033688,68.896416,23.235075,69.37673,58.187813,Normal
40.708023,38.05232,45.144314,42.392963,51.20465,59.675407,67.84938,22.02401,216.39505,16.612658,53.453247,22.632622,41.478905,30.189602,62.37822,52.16564,32.18824,52.957867,240.49178,18.808817,48.29918,31.931158,65.753426,67.65448,19.507202,42.403107,64.137985,64.77716,18.795757,27.630709,26.601973,55.77391,21.29288,71.23718,24.309597,36.025005,39.530643,46.048645,80.53077,21.884125,77.07504,60.087013,51.097225,248.93744,75.82988,46.137215,33.766495,63.534336,26.367777,78.23824,67.060074,Normal
43.95261,29.167315,38.24742,58.87461,57.948563,54.157394,75.81324,28.754654,209.27295,26.91999,52.155853,23.804146,36.502834,23.980478,58.515205,45.475403,27.582325,60.32668,252.08649,22.055807,51.021084,26.413073,72.852806,66.883736,26.451605,51.841827,58.52931,64.134705,22.68421,22.076698,29.270159,65.90097,25.58329,77.80907,31.89957,29.95976,35.47836,45.798573,73.933014,30.245491,82.09185,59.708733,59.749207,257.23502,75.00319,36.500057,38.88383,61.634846,27.361334,79.27209,76.85666,Normal
41.012142,31.103838,42.684456,49.71308,51.67794,46.454205,81.781006,25.967995,216.33438,19.86933,48.43006,31.198318,41.11022,17.462742,48.611908,43.13284,23.609869,55.59639,220.89525,28.356873,48.503525,24.24902,72.33906,59.670193,25.268948,47.293316,68.810524,60.807865,21.424847,22.439905,29.347824,63.93347,28.916365,75.636406,24.871128,26.884579,37.56903,57.37872,76.12788,32.145275,78.856575,64.32381,60.38385,256.231,76.89197,38.92526,31.30576,69.37967,23.551283,77.28679,56.42188,Normal
44.90012,31.806568,33.114735,48.422134,56.707695,55.469997,75.68021,30.88717,226.30902,24.605684,49.463505,28.152706,36.62386,27.974878,53.132458,52.86617,26.450462,55.494244,261.56567,26.513018,50.769962,18.260609,72.21863,69.29727,22.071928,42.379448,72.29674,59.892445,18.495571,12.205031,32.846497,70.8636,22.357239,74.1705,29.651463,36.71306,48.65367,51.43551,83.02233,27.505905,88.010445,56.966072,51.209328,259.25174,76.43912,25.826992,44.66381,70.506035,35.689857,70.07861,67.026474,Normal
45.68616,32.517242,41.056038,51.74256,46.699074,53.72512,75.30189,27.416124,252.69293,29.493359,64.10623,28.686953,43.631844,25.860905,50.32946,46.9158,23.933395,58.647926,253.27873,25.912134,46.87333,23.230595,80.25123,56.669098,17.306103,52.441082,65.52568,54.340523,22.671453,19.030756,23.646896,55.964764,29.323006,55.730927,33.838165,34.715565,39.459953,38.547245,82.38839,25.793392,77.625175,63.71001,65.07115,273.52606,71.27508,28.134369,36.42653,62.839058,27.767761,76.17418,54.408333,Normal
36.095238,32.497257,40.562035,51.247852,56.7651,46.26173,76.97318,25.998613,220.40945,21.844303,59.727203,26.684313,39.019672,26.608992,47.117054,54.248013,30.062248,57.902264,238.41898,27.859911,45.626698,27.462687,77.24937,52.21577,21.685326,46.40322,59.60746,61.905773,18.313364,26.342257,24.916689,62.955463,26.141462,71.96337,31.070246,32.47412,36.29375,60.414303,75.311745,31.10684,73.27985,65.98668,58.826866,262.71375,87.39271,37.603695,33.805595,62.670975,9.944035,75.09204,68.81854,Normal
41.134514,30.712303,39.026768,52.402626,54.11161,58.86371,79.14414,20.429821,217.06775,14.340658,59.78999,40.83053,41.91407,21.904799,67.41746,52.88179,20.328304,57.13201,249.39957,33.337517,42.11191,26.373798,72.66164,57.405865,25.048058,52.71661,67.4586,52.314034,29.936333,25.51594,29.099293,48.002247,28.289974,63.309765,27.020908,32.356136,36.970577,49.656296,78.65769,21.460373,78.37227,59.27611,62.648457,246.7826,81.277084,38.60031,42.791748,72.33089,19.199703,70.26717,63.41253,Normal
45.18682,29.967781,40.03401,41.402153,53.694847,58.184387,73.277214,28.463762,213.36877,23.970581,57.584812,29.203701,38.313103,25.260096,61.51244,45.64556,19.917646,54.587048,255.02698,26.610634,48.796265,27.962816,64.263306,59.07875,18.101524,50.077263,59.90861,56.612213,16.32786,27.095232,34.26575,63.474117,23.524168,69.155815,33.587517,40.65814,24.806469,59.127914,74.47225,21.131845,74.62351,66.57474,68.64973,255.90674,71.87545,39.402397,38.59812,74.11244,19.771473,71.96181,61.559784,Normal
41.75928,37.126114,35.48691,53.352802,58.876705,51.431473,68.46467,27.310553,211.26929,17.1943,60.620953,30.485483,36.510185,29.408867,68.46359,48.93581,21.581606,55.079796,244.45702,26.364468,49.994083,17.130568,73.94942,57.92956,25.555193,53.513836,58.27751,55.14576,11.897307,37.083652,28.354298,60.468643,21.784464,71.797646,16.459131,24.93475,44.824707,63.387695,72.95324,23.298632,76.059044,59.152916,64.2551,260.15323,70.23538,38.32258,34.81831,67.64523,27.068962,75.45159,68.53547,Normal
54.975704,33.76444,37.946926,50.53539,49.009167,45.66618,73.34318,32.863255,218.78543,19.488272,61.27757,34.767197,35.37602,29.87932,52.541206,53.598324,7.227152,56.876156,243.38892,22.173668,48.932907,26.205864,64.65449,56.09087,25.845385,56.11181,61.01736,50.148144,27.247274,20.597874,21.96689,59.044994,24.751896,65.26709,32.233967,35.93761,41.054783,45.630688,78.19313,30.12464,73.4946,56.217075,65.18205,250.19998,84.51787,30.127972,36.07638,69.585236,25.7454,67.883446,72.42857,Normal
50.891296,30.118807,38.3314,49.800713,56.318928,59.459007,81.49671,31.40996,212.33029,18.056482,52.75934,28.419601,42.17217,24.792225,66.86392,50.35405,26.128849,54.70838,235.59534,23.317434,38.63365,24.95611,77.23161,60.033653,15.811191,52.780342,68.571915,55.417496,23.490725,19.083582,25.96651,52.40222,29.691687,74.99885,20.348438,30.912088,34.15036,51.1158,76.10789,29.02394,82.73329,56.66902,59.33857,244.89337,69.14487,29.606813,48.24314,64.0102,22.919401,74.376656,61.604897,Normal
33.185127,42.383247,43.67919,46.438213,62.8383,43.422,68.15755,23.695297,230.90826,14.057151,51.689472,25.731289,36.77413,31.244818,45.40634,49.10632,22.281826,47.076385,268.39053,23.696955,53.558216,23.987104,72.65715,63.447433,25.912937,42.741077,68.265976,64.234375,24.849745,22.064058,32.042145,55.199383,16.915686,68.528755,26.75595,29.542643,44.3821,53.627377,75.353516,33.52156,82.10559,56.750782,64.69077,265.55853,80.26554,33.164806,35.619007,66.63415,22.437916,72.163055,67.18103,Normal
39.035057,40.274643,45.0255,58.08422,59.885464,43.18984,71.57753,26.506016,210.93433,14.038084,53.7428,21.968494,41.78435,28.302492,55.194508,40.17909,25.41132,49.995476,250.92526,30.901442,46.46665,34.444904,80.68562,63.972347,16.09133,49.489708,60.95352,58.382435,19.353165,22.951162,33.28234,56.463554,19.085539,70.30364,18.699257,33.730606,36.787827,44.412716,79.60654,28.136978,88.03579,62.561108,50.167526,256.19247,70.53193,24.943254,49.49657,70.10392,22.119406,67.78899,67.25839,Normal
43.16122,36.890198,35.256573,51.89553,60.042137,63.099216,76.9323,24.492664,225.09433,17.985323,54.3464,36.704163,39.16252,25.069973,56.07574,47.218044,25.650389,48.605522,243.51724,25.334808,42.75743,30.978312,68.19058,62.054317,19.419783,46.087395,63.004105,61.891735,17.198408,15.795878,28.160322,52.915924,25.287657,60.64671,31.417885,33.34836,38.864727,55.336246,73.8504,28.688297,70.99036,61.548737,63.038193,257.57455,69.62653,37.41327,36.35986,72.04239,18.90844,69.6935,58.02273,Normal
41.24807,36.890427,31.503752,46.102623,56.070618,49.9579,68.72693,30.547003,215.88576,18.631414,59.198833,32.85362,45.699795,29.644466,50.38592,43.428795,23.694511,61.43019,259.3108,28.75535,51.15849,19.66341,76.842636,58.303555,24.095205,56.503803,58.86779,52.85832,25.608522,23.088242,24.22546,61.56251,21.818707,65.19699,29.155838,24.959816,40.01621,48.691097,75.704315,35.61058,79.14945,63.30934,63.856995,255.73746,75.98416,31.450817,45.559917,65.81599,28.121593,76.25373,59.340298,Normal
42.176613,32.09979,40.15374,47.12596,59.53784,56.307587,71.75714,30.450464,209.15997,24.735058,60.029488,36.967545,43.782776,31.959993,55.682823,41.44348,25.990105,56.925774,237.11737,29.774496,51.841602,26.106176,75.85322,67.00207,17.37316,44.43665,67.87526,54.081997,24.650394,14.674668,30.496834,54.50552,22.519667,65.99065,21.7527,35.757313,40.596832,51.345703,74.0147,22.509838,87.06571,56.698082,56.534607,254.55429,76.40512,28.288969,44.077225,65.04978,27.620157,68.89718,59.962845,Attack
41.62703,29.315453,40.012665,53.61482,63.340984,53.0549,82.38722,30.779953,224.73909,16.635538,51.66799,28.482653,37.017467,29.372892,56.83479,51.830864,26.766228,51.327873,221.47995,23.172829,51.114178,22.136963,73.95721,59.92664,16.151922,49.46193,69.509346,54.521786,9.985945,29.933468,26.650873,55.468567,32.402145,69.73416,14.522326,25.160845,47.15954,55.38126,82.45325,35.028347,78.16529,59.81334,54.293415,271.37006,73.28746,33.46072,42.25536,69.443,16.903645,68.24795,65.78659,Normal
35.68902,28.126205,45.057934,51.564438,59.98603,46.973415,79.01308,24.34743,222.96333,23.656023,54.74411,29.505241,44.756104,25.67393,43.69984,52.23191,18.926828,52.2169,240.85776,30.78512,44.485485,23.80232,72.55531,60.063267,17.95846,54.314747,62.514324,51.801804,18.53312,25.814034,25.95919,66.71611,27.227144,74.48054,33.65483,36.797348,43.334625,52.549847,73.23779,31.154041,84.13267,66.15778,53.604343,265.44812,82.07817,34.620335,36.646816,60.184013,21.737823,67.25756,77.43822,Normal
42.639137,36.0364,35.16402,48.834244,52.715614,56.375893,74.61364,30.9171,204.22063,19.935884,55.6263,23.994745,39.090145,24.810211,46.169243,55.321133,19.275534,52.220345,236.35062,32.40576,40.82677,26.531034,69.946014,60.42576,27.65146,52.41215,62.070984,57.91392,18.17573,17.870667,23.690294,67.61224,27.863222,69.75106,29.423107,26.430103,43.811268,51.398525,79.22429,26.660753,76.80092,64.83676,62.379093,252.75832,80.288025,42.27153,34.883244,66.536835,19.604702,69.975204,51.697453,Normal
45.837273,29.477968,38.071022,53.11412,53.792313,51.13261,76.19523,31.93033,206.38873,19.774773,48.693165,36.577435,45.76697,23.945236,44.51972,56.292046,25.18911,56.066635,230.96457,30.717812,51.191467,23.180096,75.22137,55.236935,20.273485,34.551277,70.72194,58.443172,24.198563,24.936522,26.258347,53.468754,24.874674,74.69133,29.826939,35.836308,40.38226,55.711983,79.89058,26.42122,77.45252,64.747475,58.258114,259.91043,72.527145,35.703945,29.741901,71.92277,19.695919,77.88389,67.00074,Normal
45.837112,34.97805,34.87759,47.943108,52.305935,51.657925,75.85075,22.490126,210.75653,23.99335,49.39685,31.719738,35.473804,29.03104,58.548847,50.973057,18.204874,60.46396,231.1177,30.986256,43.786503,13.468103,79.79154,61.601486,24.709602,46.93093,57.355843,62.905327,25.209963,23.98664,31.410572,53.770832,29.112144,73.51574,31.631351,31.569994,44.442463,53.81715,81.77169,24.273916,73.1351,65.916885,56.703716,254.61029,82.96541,33.63741,43.180954,72.228195,25.01703,73.82754,59.239445,Normal
50.5058,33.65459,33.71842,56.110752,53.070786,55.098373,73.1711,34.081448,210.8193,21.93309,57.727623,30.06597,35.382915,30.157883,58.66109,48.827633,22.973015,60.27955,239.20015,29.49054,51.34698,16.008379,72.743484,59.64983,18.360695,46.099606,55.1039,56.255085,23.934788,17.18914,34.85558,55.584766,24.482307,63.832714,35.00728,22.628607,43.316128,56.05929,76.426346,32.82823,81.60919,59.84024,55.553276,247.5773,82.61322,32.707153,36.151657,70.22203,24.88841,73.75151,59.31402,Normal
39.797718,32.04225,39.847363,45.19004,58.777706,54.515293,71.88733,24.614075,209.02701,22.221128,53.54883,29.723124,47.130047,29.752321,65.49839,57.77879,30.927017,60.84226,264.99,31.425049,41.940147,23.478054,79.18421,60.961624,20.95831,50.92093,61.701363,60.291042,18.042738,26.143433,33.926025,63.036053,22.599024,61.065353,21.677063,36.172836,51.661743,61.541004,83.911995,32.073215,81.1354,60.95015,56.303032,284.41144,76.58501,31.847723,48.98747,63.79856,17.910164,74.69856,71.04409,Normal
51.510883,32.424408,36.435078,42.90629,54.306053,51.290173,76.91751,24.768566,209.62811,20.63698,54.01001,37.316875,45.13171,25.248823,64.88572,46.116302,16.520262,57.83062,241.82918,26.127466,51.968945,27.604773,68.28342,64.61285,29.640783,46.428112,65.82418,61.072887,19.17647,24.229036,33.41088,59.590763,26.585457,72.143425,29.024578,41.138546,44.687557,50.261425,79.26849,25.578407,80.68351,61.281837,58.540764,262.74817,84.047676,33.97157,34.14201,61.414852,25.629004,69.41262,59.11461,Normal
